id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
18996,2014-05-28,59,33.0,2.0,,15.0,1.0,2008.0,2.0,12.0,102618,Juzhnoe Butovo,7500000
18997,2014-05-28,41,25.0,3.0,2.0,5.0,2.0,1963.0,2.0,5.0,105663,Juzhnoe Tushino,2000000
18999,2014-05-28,51,51.0,3.0,1.0,12.0,1.0,2015.0,2.0,1.0,8384,Poselenie Novofedorovskoe,2518800
19000,2014-05-28,39,19.0,14.0,3.0,17.0,1.0,1995.0,1.0,8.0,12327,Gol'janovo,6800000
19001,2014-05-28,38,24.0,1.0,3.0,5.0,2.0,1966.0,2.0,5.0,125111,Solncevo,1990000
19002,2014-05-28,68,41.0,5.0,3.0,9.0,2.0,1973.0,3.0,10.0,75377,Hamovniki,23000000
19003,2014-05-28,51,,2.0,,3.0,1.0,2015.0,2.0,10.0,8384,Poselenie Novofedorovskoe,2518800
19004,2014-05-28,49,22.0,12.0,4.0,22.0,5.0,1980.0,2.0,15.0,38075,Silino,7700000
19005,2014-05-28,81,52.0,3.0,2.0,5.0,2.0,1959.0,3.0,7.0,57107,Timirjazevskoe,14500000
19006,2014-05-28,45,25.0,1.0,3.0,9.0,1.0,1980.0,2.0,6.0,122862,Izmajlovo,7200000
19007,2014-05-28,38,17.0,4.0,3.0,25.0,4.0,2012.0,1.0,8.0,156377,Strogino,6000000
19008,2014-05-28,65,39.0,7.0,2.0,12.0,1.0,1975.0,3.0,7.0,86206,Bibirevo,10600000
19009,2014-05-28,60,42.0,8.0,3.0,9.0,1.0,1969.0,3.0,6.0,125354,Chertanovo Severnoe,10450000
19010,2014-05-28,59,34.0,8.0,2.0,10.0,2.0,1958.0,2.0,8.0,101708,Juzhnoportovoe,10650000
19011,2014-05-28,77,46.0,13.0,2.0,23.0,6.0,2001.0,3.0,10.0,155427,Horoshevo-Mnevniki,15550000
19013,2014-05-28,54,30.0,4.0,2.0,14.0,1.0,1990.0,2.0,8.0,221709,Krjukovo,6450000
19014,2014-05-28,37,19.0,4.0,2.0,10.0,1.0,1996.0,1.0,7.0,102618,Juzhnoe Butovo,5960000
19015,2014-05-28,36,19.0,3.0,3.0,17.0,1.0,2003.0,1.0,6.0,130229,Moskvorech'e-Saburovo,6400000
19016,2014-05-28,75,45.0,5.0,3.0,17.0,1.0,1991.0,3.0,10.0,90114,Teplyj Stan,15100000
19017,2014-05-28,30,18.0,4.0,3.0,5.0,2.0,1965.0,1.0,5.0,145576,Caricyno,5000000
19018,2014-05-28,77,45.0,4.0,3.0,14.0,1.0,1996.0,3.0,10.0,94561,Novokosino,10050000
19019,2014-05-28,52,30.0,8.0,2.0,14.0,1.0,1995.0,2.0,8.0,221709,Krjukovo,7600000
19020,2014-05-28,37,22.0,3.0,3.0,9.0,5.0,1965.0,2.0,7.0,64317,Lomonosovskoe,8000000
19021,2014-05-28,67,46.0,12.0,3.0,16.0,1.0,1981.0,3.0,7.0,61039,Ramenki,1000000
19022,2014-05-28,150,146.0,5.0,4.0,12.0,6.0,2009.0,3.0,24.0,118843,Prospekt Vernadskogo,49012500
19023,2014-05-28,54,32.0,4.0,3.0,17.0,1.0,1995.0,2.0,9.0,61039,Ramenki,11900000
19024,2014-05-28,38,19.0,9.0,2.0,17.0,1.0,1986.0,1.0,8.0,125354,Chertanovo Severnoe,6900000
19026,2014-05-28,63,36.0,8.0,1.0,1.0,1.0,2014.0,2.0,1.0,9553,Poselenie Voskresenskoe,6700000
19027,2014-05-28,72,38.0,6.0,,16.0,1.0,2002.0,2.0,12.0,1362363,Akademicheskoe,17500000
19028,2014-05-28,64,60.0,3.0,1.0,17.0,1.0,1.0,2.0,1.0,101982,Tekstil'shhiki,6528000
19029,2014-05-28,51,30.0,11.0,2.0,12.0,5.0,1975.0,2.0,9.0,83369,Rjazanskij,7500000
19030,2014-05-28,32,18.0,9.0,2.0,9.0,1.0,1974.0,1.0,6.0,86206,Bibirevo,5400000
19031,2014-05-28,49,34.0,5.0,,9.0,1.0,1969.0,3.0,5.0,53786,Severnoe Tushino,6800000
19033,2014-05-28,43,18.0,4.0,3.0,23.0,1.0,2005.0,1.0,9.0,83369,Rjazanskij,8400000
19034,2014-05-28,60,33.0,13.0,3.0,16.0,1.0,2003.0,2.0,11.0,102618,Juzhnoe Butovo,8800000
19035,2014-05-28,73,44.0,7.0,2.0,17.0,1.0,1976.0,3.0,10.0,130396,Cheremushki,13100000
19036,2014-05-28,103,66.0,6.0,2.0,14.0,1.0,2003.0,3.0,11.0,3521,Savelovskoe,23500000
19040,2014-05-28,39,39.0,4.0,1.0,19.0,1.0,2014.0,1.0,1.0,39873,Poselenie Shherbinka,3183097
19041,2014-05-28,50,30.0,6.0,3.0,10.0,1.0,1999.0,2.0,9.0,102618,Juzhnoe Butovo,8200000
19042,2014-05-28,37,22.0,8.0,2.0,9.0,5.0,1962.0,2.0,7.0,85219,Matushkino,5000000
19043,2014-05-28,39,19.0,12.0,2.0,17.0,1.0,1984.0,1.0,8.0,79576,Losinoostrovskoe,7100000
19044,2014-05-28,51,30.0,2.0,,23.0,1.0,2007.0,2.0,9.0,125111,Solncevo,8500000
19046,2014-05-28,30,18.0,6.0,2.0,9.0,2.0,1967.0,1.0,5.0,139322,Severnoe Izmajlovo,5300000
19047,2014-05-28,45,28.0,11.0,2.0,12.0,1.0,1971.0,2.0,6.0,26943,Mar'ina Roshha,8200000
19048,2014-05-28,74,43.0,8.0,4.0,17.0,1.0,1995.0,3.0,10.0,1362363,Akademicheskoe,16000000
19049,2014-05-28,48,42.0,18.0,1.0,25.0,1.0,2014.0,1.0,1.0,247469,Nekrasovka,5335000
19050,2014-05-29,31,16.0,1.0,2.0,9.0,2.0,1965.0,1.0,5.0,1359171,Alekseevskoe,2500000
19051,2014-05-29,68,41.0,6.0,,16.0,1.0,1988.0,3.0,8.0,60315,Severnoe Medvedkovo,10300000
19052,2014-05-29,53,32.0,17.0,2.0,17.0,1.0,1982.0,2.0,9.0,111874,Chertanovo Central'noe,7900000
19053,2014-05-29,34,19.0,7.0,2.0,14.0,1.0,1971.0,1.0,9.0,89971,Ljublino,5000000
19054,2014-05-29,42,29.0,3.0,,5.0,1.0,1979.0,2.0,6.0,143661,Troickij okrug,4500000
19055,2014-05-29,58,58.0,11.0,1.0,17.0,1.0,2015.0,2.0,1.0,247469,Nekrasovka,6272100
19057,2014-05-29,105,71.0,5.0,3.0,5.0,2.0,1912.0,3.0,11.0,85956,Sokol'niki,9590000
19058,2014-05-29,80,58.0,2.0,3.0,7.0,2.0,1957.0,4.0,7.0,155572,Butyrskoe,13500000
19060,2014-05-29,53,30.0,14.0,2.0,14.0,1.0,1988.0,2.0,8.0,165727,Mar'ino,8700000
19061,2014-05-29,46,29.0,4.0,2.0,9.0,1.0,1975.0,2.0,6.0,77878,Orehovo-Borisovo Severnoe,7800000
19062,2014-05-29,32,21.0,6.0,2.0,9.0,1.0,1962.0,1.0,5.0,76156,Nagatino-Sadovniki,6000000
19064,2014-05-29,57,42.0,5.0,2.0,9.0,2.0,1968.0,3.0,5.0,76284,Nagatinskij Zaton,8900000
19065,2014-05-29,33,19.0,3.0,3.0,9.0,1.0,1974.0,1.0,6.0,61396,Otradnoe,6600000
19066,2014-05-29,32,21.0,4.0,2.0,5.0,2.0,1920.0,1.0,5.0,116742,Tverskoe,9350000
19067,2014-05-29,32,19.0,3.0,3.0,9.0,1.0,1969.0,1.0,6.0,76156,Nagatino-Sadovniki,6250000
19068,2014-05-29,38,19.0,11.0,3.0,17.0,1.0,1999.0,1.0,8.0,77878,Orehovo-Borisovo Severnoe,7400000
19069,2014-05-29,36,19.0,8.0,3.0,17.0,1.0,2002.0,1.0,6.0,130396,Cheremushki,10000000
19070,2014-05-29,38,19.0,11.0,2.0,17.0,1.0,1990.0,1.0,8.0,94561,Novokosino,6400000
19071,2014-05-29,49,29.0,5.0,3.0,5.0,5.0,1960.0,2.0,8.0,80791,Horoshevskoe,3080000
19072,2014-05-29,37,18.0,7.0,,14.0,2.0,1976.0,1.0,8.0,155427,Horoshevo-Mnevniki,7100000
19073,2014-05-29,33,20.0,1.0,2.0,9.0,1.0,1972.0,1.0,6.0,112221,Chertanovo Juzhnoe,4900000
19074,2014-05-29,72,52.0,8.0,,8.0,2.0,1933.0,3.0,6.0,75377,Hamovniki,18500000
19075,2014-05-29,32,17.0,12.0,3.0,12.0,5.0,1966.0,1.0,10.0,57995,Sokol,7600000
19076,2014-05-29,38,19.0,7.0,3.0,16.0,1.0,1973.0,1.0,10.0,47245,Meshhanskoe,8100000
19077,2014-05-29,57,57.0,10.0,1.0,12.0,1.0,2014.0,2.0,10.0,21819,Poselenie Desjonovskoe,4886497
19078,2014-05-29,43,17.0,10.0,3.0,14.0,1.0,1991.0,1.0,8.0,38075,Silino,4800000
19079,2014-05-29,27,14.0,5.0,3.0,5.0,1.0,1965.0,1.0,5.0,36154,Perovo,4500000
19080,2014-05-29,78,78.0,5.0,1.0,9.0,1.0,0.0,2.0,0.0,87713,Zapadnoe Degunino,5384665
19081,2014-05-29,32,20.0,5.0,2.0,5.0,1.0,1965.0,1.0,5.0,57405,Preobrazhenskoe,5400000
19082,2014-05-29,33,20.0,4.0,2.0,5.0,1.0,1970.0,1.0,5.0,155427,Horoshevo-Mnevniki,2000000
19083,2014-05-29,44,29.0,5.0,2.0,5.0,5.0,1960.0,2.0,5.0,85083,Sokolinaja Gora,5900000
19084,2014-05-29,41,20.0,4.0,2.0,12.0,1.0,2001.0,1.0,8.0,102618,Juzhnoe Butovo,6000000
19085,2014-05-29,62,33.0,14.0,,16.0,6.0,2008.0,2.0,11.0,143661,Troickij okrug,7100000
19086,2014-05-29,42,29.0,6.0,3.0,9.0,2.0,1968.0,2.0,5.0,76156,Nagatino-Sadovniki,7700000
19087,2014-05-29,36,16.0,13.0,2.0,14.0,1.0,2008.0,1.0,9.0,1362363,Akademicheskoe,9200000
19088,2014-05-29,39,19.0,6.0,3.0,17.0,1.0,1983.0,1.0,8.0,1716730,Birjulevo Vostochnoe,4900000
19089,2014-05-29,42,20.0,5.0,3.0,12.0,1.0,1979.0,1.0,8.0,37807,Savelki,5150000
19090,2014-05-29,35,19.0,10.0,1.0,14.0,5.0,1971.0,1.0,10.0,118945,Vostochnoe Izmajlovo,5700000
19091,2014-05-29,49,,11.0,,1.0,1.0,2014.0,3.0,1.0,116742,Tverskoe,6100900
19092,2014-05-29,41,27.0,4.0,3.0,5.0,2.0,1965.0,2.0,5.0,122862,Izmajlovo,6450000
19093,2014-05-29,32,19.0,2.0,2.0,5.0,1.0,1966.0,1.0,5.0,145576,Caricyno,5400000
19094,2014-05-29,47,30.0,9.0,2.0,9.0,1.0,1969.0,2.0,6.0,1452550,Bogorodskoe,7400000
19095,2014-05-29,32,22.0,7.0,3.0,9.0,5.0,1963.0,1.0,5.0,27992,Juzhnoe Medvedkovo,5550000
19096,2014-05-29,18,13.0,4.0,2.0,5.0,2.0,1964.0,1.0,2.0,105663,Juzhnoe Tushino,4250000
19097,2014-05-29,57,35.0,7.0,3.0,20.0,1.0,1973.0,2.0,7.0,73148,Vojkovskoe,13000000
19098,2014-05-29,184,85.0,10.0,4.0,47.0,4.0,2004.0,1.0,54.0,61039,Ramenki,80777440
19099,2014-05-29,63,42.0,2.0,3.0,15.0,6.0,2011.0,2.0,6.0,39873,Poselenie Shherbinka,5090904
19100,2014-05-29,38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,247469,Nekrasovka,4640000
19101,2014-05-29,53,33.0,3.0,2.0,5.0,2.0,1958.0,2.0,7.0,155427,Horoshevo-Mnevniki,9750000
19103,2014-05-29,53,31.0,7.0,3.0,10.0,1.0,1995.0,2.0,9.0,165727,Mar'ino,9400000
19104,2014-05-29,81,42.0,17.0,3.0,17.0,2.0,2006.0,3.0,13.0,39873,Poselenie Shherbinka,8300000
19105,2014-05-29,32,18.0,5.0,2.0,5.0,2.0,1961.0,1.0,5.0,89971,Ljublino,5100000
19106,2014-05-29,32,18.0,8.0,4.0,9.0,1.0,1971.0,1.0,6.0,1716730,Birjulevo Vostochnoe,5670000
19108,2014-05-29,42,21.0,8.0,2.0,12.0,1.0,1975.0,1.0,8.0,157010,Ivanovskoe,6300000
19109,2014-05-29,35,22.0,7.0,,12.0,5.0,1975.0,1.0,7.0,86206,Bibirevo,6000000
19110,2014-05-29,31,19.0,5.0,2.0,5.0,1.0,1962.0,1.0,5.0,1452550,Bogorodskoe,5200000
19111,2014-05-29,37,22.0,3.0,3.0,9.0,5.0,1966.0,2.0,7.0,36154,Perovo,5500000
19112,2014-05-29,37,23.0,5.0,3.0,14.0,1.0,1974.0,2.0,6.0,111023,Ochakovo-Matveevskoe,1000000
19113,2014-05-29,41,25.0,3.0,2.0,8.0,2.0,1958.0,2.0,6.0,64317,Lomonosovskoe,2000000
19114,2014-05-29,38,23.0,5.0,3.0,12.0,5.0,1965.0,2.0,5.0,76670,Zjuzino,7500000
19115,2014-05-29,59,59.0,4.0,3.0,16.0,1.0,2003.0,2.0,12.0,112804,Filevskij Park,14800000
19116,2014-05-29,56,,23.0,,27.0,4.0,2014.0,3.0,12.0,13890,Poselenie Sosenskoe,7207650
19117,2014-05-29,79,45.0,12.0,3.0,17.0,1.0,2008.0,3.0,12.0,37502,Sviblovo,2000000
19118,2014-05-29,73,44.0,11.0,3.0,16.0,1.0,1975.0,3.0,10.0,129207,Orehovo-Borisovo Juzhnoe,10700000
19119,2014-05-30,65,43.0,1.0,3.0,9.0,1.0,1970.0,3.0,7.0,113897,Troparevo-Nikulino,9600000
19120,2014-05-30,65,44.0,11.0,3.0,12.0,5.0,1967.0,3.0,9.0,103746,Metrogorodok,10400000
19122,2014-05-30,64,33.0,13.0,,14.0,1.0,2008.0,2.0,12.0,41504,Beskudnikovskoe,10300000
19123,2014-05-30,52,31.0,13.0,3.0,17.0,1.0,1988.0,2.0,8.0,80791,Horoshevskoe,10550000
19124,2014-05-30,51,30.0,16.0,,17.0,1.0,2008.0,2.0,9.0,115352,Nagornoe,2000000
19125,2014-05-30,65,39.0,12.0,3.0,12.0,1.0,1982.0,3.0,7.0,76284,Nagatinskij Zaton,11000000
19126,2014-05-30,59,43.0,1.0,2.0,9.0,1.0,1970.0,3.0,6.0,43795,Pechatniki,7700000
19127,2014-05-30,59,41.0,4.0,,17.0,1.0,1971.0,3.0,6.0,123000,Kon'kovo,9650000
19128,2014-05-30,38,20.0,4.0,,25.0,1.0,2004.0,1.0,10.0,80917,Marfino,7900000
19130,2014-05-30,30,30.0,4.0,3.0,5.0,2.0,3.0,1.0,5.0,78810,Koptevo,5400000
19131,2014-05-30,51,30.0,11.0,1.0,14.0,1.0,1987.0,2.0,8.0,101982,Tekstil'shhiki,8500000
19132,2014-05-30,107,59.0,2.0,4.0,24.0,4.0,2001.0,3.0,14.0,123280,Taganskoe,33000000
19133,2014-05-30,55,32.0,3.0,3.0,10.0,1.0,1995.0,2.0,9.0,165727,Mar'ino,8700000
19134,2014-05-30,72,40.0,8.0,1.0,15.0,6.0,2012.0,2.0,12.0,1716730,Birjulevo Vostochnoe,6700000
19135,2014-05-30,48,31.0,11.0,2.0,12.0,1.0,1969.0,2.0,8.0,101982,Tekstil'shhiki,6950000
19137,2014-05-30,74,46.0,7.0,2.0,16.0,1.0,1984.0,3.0,10.0,76670,Zjuzino,13600000
19138,2014-05-30,39,17.0,8.0,3.0,9.0,1.0,2004.0,1.0,8.0,78810,Koptevo,5950000
19139,2014-05-30,81,81.0,1.0,1.0,17.0,1.0,2014.0,3.0,10.0,21819,Poselenie Desjonovskoe,7027288
19140,2014-05-30,63,34.0,12.0,4.0,17.0,1.0,2006.0,2.0,12.0,112221,Chertanovo Juzhnoe,12000000
19141,2014-05-30,39,19.0,14.0,2.0,14.0,5.0,1973.0,1.0,9.0,78418,Altuf'evskoe,5600000
19142,2014-05-30,54,31.0,3.0,3.0,9.0,2.0,1987.0,2.0,8.0,9553,Poselenie Voskresenskoe,6100000
19143,2014-05-30,39,23.0,3.0,3.0,14.0,1.0,1969.0,2.0,6.0,60315,Severnoe Medvedkovo,7600000
19144,2014-05-30,56,35.0,6.0,3.0,6.0,2.0,1940.0,2.0,6.0,1100773,Ajeroport,12800000
19145,2014-05-30,45,28.0,5.0,2.0,9.0,2.0,1967.0,2.0,5.0,94564,Golovinskoe,2000000
19146,2014-05-30,41,21.0,5.0,2.0,12.0,1.0,1978.0,1.0,8.0,64931,Vostochnoe Degunino,6500000
19147,2014-05-30,30,18.0,1.0,2.0,5.0,2.0,1969.0,1.0,5.0,153248,Kotlovka,5450000
19148,2014-05-30,61,34.0,16.0,3.0,16.0,1.0,1971.0,2.0,9.0,111874,Chertanovo Central'noe,12150000
19149,2014-05-30,43,26.0,2.0,2.0,5.0,2.0,1967.0,2.0,5.0,94564,Golovinskoe,6600000
19151,2014-05-30,31,21.0,1.0,2.0,9.0,5.0,1966.0,1.0,5.0,31167,Kuz'minki,4500000
19152,2014-05-30,35,19.0,1.0,2.0,12.0,1.0,1969.0,1.0,9.0,101982,Tekstil'shhiki,5000000
19153,2014-05-30,47,27.0,5.0,2.0,5.0,5.0,1952.0,2.0,7.0,142462,Mozhajskoe,6700000
19154,2014-05-30,42,17.0,5.0,3.0,16.0,4.0,2002.0,1.0,12.0,111023,Ochakovo-Matveevskoe,9700000
19155,2014-05-30,78,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,221709,Krjukovo,7643600
19156,2014-05-30,38,38.0,6.0,1.0,20.0,1.0,2015.0,1.0,10.0,21819,Poselenie Desjonovskoe,3981457
19157,2014-05-30,60,57.0,7.0,1.0,16.0,1.0,2014.0,2.0,0.0,21155,Mitino,9859404
19158,2014-05-30,44,29.0,2.0,2.0,5.0,1.0,1961.0,2.0,5.0,130396,Cheremushki,7900000
19160,2014-05-30,64,43.0,4.0,3.0,9.0,1.0,1968.0,3.0,7.0,106445,Gagarinskoe,12800000
19161,2014-05-30,36,19.0,2.0,2.0,4.0,2.0,1959.0,1.0,8.0,166803,Shhukino,8360000
19162,2014-05-30,117,67.0,5.0,1.0,14.0,6.0,2011.0,3.0,11.0,102726,Jakimanka,14700000
19163,2014-05-30,38,19.0,17.0,2.0,17.0,1.0,1987.0,1.0,8.0,94561,Novokosino,6300000
19164,2014-05-30,64,40.0,1.0,,16.0,1.0,1980.0,3.0,8.0,61396,Otradnoe,8900000
19165,2014-05-30,29,14.0,3.0,2.0,12.0,5.0,1972.0,1.0,6.0,85219,Matushkino,4000000
19166,2014-05-30,49,49.0,10.0,1.0,17.0,6.0,2015.0,1.0,12.0,13890,Poselenie Sosenskoe,4683120
19167,2014-05-30,116,73.0,4.0,2.0,9.0,2.0,1957.0,4.0,10.0,101708,Juzhnoportovoe,16500000
19168,2014-05-30,97,93.0,24.0,2.0,24.0,4.0,2009.0,4.0,10.0,41504,Beskudnikovskoe,14400000
19169,2014-05-30,54,32.0,3.0,3.0,16.0,1.0,2001.0,2.0,9.0,165727,Mar'ino,8700000
19170,2014-05-30,63,39.0,9.0,2.0,9.0,1.0,1978.0,3.0,8.0,12327,Gol'janovo,8200000
19171,2014-05-30,42,19.0,5.0,2.0,10.0,1.0,2008.0,1.0,8.0,102618,Juzhnoe Butovo,5000000
19172,2014-05-30,59,36.0,3.0,3.0,17.0,1.0,2013.0,2.0,9.0,39873,Poselenie Shherbinka,4000000
19173,2014-05-30,39,22.0,2.0,3.0,12.0,1.0,1967.0,2.0,7.0,155572,Butyrskoe,7750000
19174,2014-05-30,53,32.0,9.0,2.0,17.0,1.0,1985.0,2.0,9.0,105663,Juzhnoe Tushino,4300000
19175,2014-05-30,60,33.0,13.0,2.0,14.0,1.0,2002.0,2.0,12.0,27992,Juzhnoe Medvedkovo,12500000
19176,2014-05-31,51,51.0,6.0,2.0,14.0,1.0,1991.0,2.0,8.0,221709,Krjukovo,6200000
19177,2014-05-31,58,41.0,5.0,3.0,5.0,1.0,1963.0,3.0,5.0,103746,Metrogorodok,7500000
19178,2014-05-31,56,35.0,5.0,3.0,5.0,5.0,1959.0,2.0,8.0,166803,Shhukino,10300000
19179,2014-05-31,54,30.0,5.0,4.0,5.0,2.0,1958.0,2.0,7.0,1100773,Ajeroport,11830000
19180,2014-05-31,45,30.0,3.0,2.0,5.0,5.0,1963.0,2.0,5.0,76670,Zjuzino,6700000
19181,2014-05-31,36,,11.0,1.0,1.0,1.0,2014.0,1.0,1.0,156377,Strogino,7644175
19182,2014-05-31,45,30.0,3.0,2.0,5.0,1.0,1964.0,2.0,5.0,36154,Perovo,6500000
19183,2014-05-31,38,19.0,2.0,2.0,16.0,1.0,1977.0,1.0,9.0,1452550,Bogorodskoe,6390000
19184,2014-05-31,37,19.0,9.0,3.0,17.0,1.0,1990.0,2.0,7.0,221709,Krjukovo,5125000
19185,2014-05-31,36,19.0,1.0,2.0,5.0,2.0,1960.0,1.0,8.0,122862,Izmajlovo,5100000
19186,2014-05-31,59,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,115352,Nagornoe,11495527
19187,2014-05-31,93,50.0,10.0,3.0,21.0,6.0,2002.0,3.0,12.0,78810,Koptevo,19275000
19188,2014-05-31,58,42.0,5.0,2.0,9.0,2.0,1965.0,3.0,5.0,102590,Danilovskoe,1000000
19189,2014-05-31,80,45.0,6.0,2.0,12.0,1.0,2005.0,3.0,12.0,102828,Kosino-Uhtomskoe,11000000
19192,2014-05-31,74,45.0,15.0,3.0,17.0,1.0,1992.0,3.0,10.0,221709,Krjukovo,9550000
19193,2014-05-31,52,30.0,16.0,3.0,17.0,1.0,2007.0,2.0,9.0,102828,Kosino-Uhtomskoe,8050000
19194,2014-05-31,40,38.0,2.0,1.0,17.0,1.0,2015.0,1.0,1.0,247469,Nekrasovka,4560000
19195,2014-05-31,73,,6.0,1.0,6.0,1.0,2014.0,2.0,1.0,13890,Poselenie Sosenskoe,6301350
19196,2014-05-31,59,,12.0,1.0,1.0,1.0,2014.0,2.0,1.0,156377,Strogino,13999995
19197,2014-05-31,38,19.0,12.0,3.0,16.0,5.0,1983.0,1.0,9.0,91100,Donskoe,1000000
19200,2014-05-31,46,20.0,9.0,3.0,24.0,1.0,2007.0,1.0,10.0,102828,Kosino-Uhtomskoe,6150000
19204,2014-05-31,56,34.0,4.0,3.0,5.0,2.0,1958.0,2.0,7.0,1100773,Ajeroport,12400000
19205,2014-05-31,79,,12.0,,17.0,1.0,2015.0,3.0,10.0,125111,Solncevo,6836717
19206,2014-05-31,41,24.0,2.0,3.0,5.0,2.0,1959.0,2.0,5.0,166803,Shhukino,8500000
19207,2014-05-31,81,81.0,8.0,2.0,10.0,2.0,1955.0,4.0,11.0,26943,Mar'ina Roshha,15200000
19208,2014-06-02,45,27.0,8.0,,12.0,5.0,1967.0,2.0,5.0,37502,Sviblovo,1000000
19209,2014-06-02,64,30.0,16.0,1.0,24.0,1.0,2007.0,2.0,11.0,102828,Kosino-Uhtomskoe,8100000
19210,2014-06-02,39,19.0,9.0,2.0,14.0,1.0,1974.0,1.0,9.0,111023,Ochakovo-Matveevskoe,6600000
19211,2014-06-02,44,28.0,4.0,3.0,5.0,2.0,1959.0,2.0,5.0,112804,Filevskij Park,6900000
19213,2014-06-02,43,43.0,16.0,1.0,24.0,1.0,0.0,1.0,0.0,17790,Poselenie Vnukovskoe,5588246
19216,2014-06-02,61,1.0,8.0,1.0,17.0,1.0,2014.0,2.0,1.0,13890,Poselenie Sosenskoe,8020375
19217,2014-06-02,43,29.0,3.0,,9.0,2.0,1966.0,2.0,5.0,175518,Rostokino,1000000
19218,2014-06-02,31,18.0,4.0,2.0,5.0,2.0,1960.0,1.0,5.0,122862,Izmajlovo,5500000
19219,2014-06-02,43,29.0,9.0,2.0,9.0,2.0,1969.0,2.0,5.0,31167,Kuz'minki,1000000
19220,2014-06-02,32,18.0,9.0,,9.0,1.0,1979.0,1.0,5.0,156377,Strogino,6500000
19221,2014-06-02,60,,3.0,,17.0,1.0,1.0,2.0,1.0,116742,Tverskoe,6150600
19222,2014-06-02,39,20.0,1.0,3.0,12.0,1.0,1981.0,1.0,8.0,156377,Strogino,6900000
19223,2014-06-02,31,18.0,4.0,3.0,5.0,2.0,1964.0,1.0,5.0,1452550,Bogorodskoe,4900000
19224,2014-06-02,12,9.0,4.0,3.0,5.0,2.0,1962.0,1.0,1.0,155427,Horoshevo-Mnevniki,3000000
19225,2014-06-02,50,28.0,2.0,2.0,16.0,1.0,1990.0,2.0,12.0,105663,Juzhnoe Tushino,10000000
19227,2014-06-02,34,19.0,2.0,3.0,9.0,2.0,1974.0,1.0,8.0,101982,Tekstil'shhiki,5500000
19230,2014-06-02,59,44.0,7.0,3.0,9.0,1.0,1966.0,3.0,5.0,83369,Rjazanskij,8600000
19231,2014-06-02,66,44.0,5.0,3.0,12.0,5.0,1970.0,3.0,9.0,91100,Donskoe,12500000
19233,2014-06-02,32,19.0,7.0,3.0,9.0,1.0,1978.0,1.0,6.0,178264,Jasenevo,6600000
19234,2014-06-02,36,20.0,11.0,2.0,12.0,5.0,1971.0,1.0,9.0,85083,Sokolinaja Gora,7100000
19235,2014-06-02,85,48.0,3.0,1.0,16.0,1.0,2014.0,3.0,1.0,9553,Poselenie Voskresenskoe,8883798
19237,2014-06-02,31,19.0,3.0,,5.0,1.0,1964.0,1.0,5.0,76670,Zjuzino,5100000
19238,2014-06-02,113,59.0,5.0,3.0,17.0,6.0,2012.0,3.0,14.0,61039,Ramenki,14428655
19239,2014-06-02,59,38.0,5.0,2.0,9.0,1.0,1971.0,3.0,7.0,112221,Chertanovo Juzhnoe,8600000
19240,2014-06-02,51,30.0,3.0,2.0,12.0,1.0,1983.0,2.0,8.0,26943,Mar'ina Roshha,11450000
19241,2014-06-02,112,70.0,2.0,3.0,23.0,2.0,2005.0,4.0,11.0,942118,Kurkino,15800000
19242,2014-06-02,77,40.0,1.0,3.0,16.0,1.0,2001.0,1.0,9.0,102618,Juzhnoe Butovo,10500000
19243,2014-06-02,31,20.0,1.0,2.0,5.0,1.0,1963.0,1.0,5.0,3521,Savelovskoe,5550000
19244,2014-06-02,63,63.0,2.0,1.0,17.0,1.0,2016.0,1.0,1.0,9553,Poselenie Voskresenskoe,6250000
19246,2014-06-02,45,29.0,7.0,3.0,9.0,1.0,1969.0,2.0,6.0,123000,Kon'kovo,8100000
19248,2014-06-02,62,32.0,8.0,3.0,17.0,1.0,2008.0,2.0,12.0,41504,Beskudnikovskoe,10600000
19249,2014-06-02,105,1.0,13.0,1.0,1.0,1.0,2014.0,3.0,1.0,122862,Izmajlovo,20286662
19250,2014-06-02,42,17.0,15.0,1.0,24.0,1.0,2001.0,1.0,9.0,21155,Mitino,4890000
19251,2014-06-02,61,61.0,7.0,1.0,17.0,1.0,2015.0,2.0,1.0,178473,Pokrovskoe Streshnevo,11992500
19252,2014-06-02,63,34.0,7.0,3.0,17.0,1.0,2002.0,2.0,12.0,87713,Zapadnoe Degunino,1000000
19253,2014-06-02,53,30.0,9.0,2.0,14.0,1.0,1987.0,2.0,8.0,125111,Solncevo,5000000
19254,2014-06-03,53,30.0,16.0,,16.0,1.0,1980.0,2.0,8.0,68630,Lianozovo,9350000
19255,2014-06-03,56,36.0,2.0,2.0,5.0,5.0,1961.0,3.0,5.0,139322,Severnoe Izmajlovo,990000
19257,2014-06-03,42,,1.0,,18.0,1.0,1.0,1.0,1.0,221709,Krjukovo,4515000
19258,2014-06-03,52,,6.0,1.0,9.0,1.0,2014.0,1.0,1.0,87713,Zapadnoe Degunino,3611262
19259,2014-06-03,39,1.0,8.0,1.0,25.0,1.0,2016.0,1.0,1.0,247469,Nekrasovka,4582000
