timestamp,salary,fixed_basket,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,average_life_exp
2012-07-06,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-07,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-08,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-09,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-10,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-11,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-12,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-13,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-14,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-15,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-16,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-17,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-18,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-19,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-20,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-21,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-22,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-23,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-24,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-25,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-26,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-27,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-28,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-29,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-30,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-07-31,48830.4,13762.47,43.42,38.25,31.1,75.74
2012-08-01,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-02,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-03,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-04,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-05,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-06,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-07,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-08,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-09,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-10,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-11,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-12,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-13,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-14,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-15,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-16,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-17,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-18,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-19,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-20,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-21,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-22,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-23,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-24,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-25,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-26,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-27,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-28,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-29,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-30,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-08-31,48830.4,13660.59,46.64,40.22,32.11,75.74
2012-09-01,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-02,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-03,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-04,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-05,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-06,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-07,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-08,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-09,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-10,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-11,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-12,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-13,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-14,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-15,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-16,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-17,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-18,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-19,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-20,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-21,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-22,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-23,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-24,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-25,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-26,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-27,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-28,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-29,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-09-30,48830.4,13726.03,47.3,40.66,32.9,75.74
2012-10-01,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-02,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-03,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-04,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-05,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-06,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-07,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-08,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-09,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-10,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-11,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-12,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-13,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-14,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-15,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-16,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-17,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-18,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-19,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-20,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-21,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-22,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-23,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-24,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-25,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-26,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-27,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-28,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-29,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-30,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-10-31,48830.4,13807.34,47.19,41.19,32.69,75.74
2012-11-01,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-02,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-03,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-04,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-05,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-06,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-07,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-08,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-09,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-10,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-11,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-12,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-13,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-14,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-15,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-16,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-17,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-18,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-19,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-20,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-21,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-22,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-23,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-24,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-25,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-26,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-27,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-28,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-29,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-11-30,48830.4,13872.82,48.97,40.83,32.93,75.74
2012-12-01,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-02,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-03,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-04,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-05,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-06,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-07,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-08,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-09,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-10,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-11,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-12,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-13,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-14,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-15,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-16,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-17,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-18,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-19,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-20,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-21,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-22,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-23,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-24,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-25,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-26,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-27,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-28,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-29,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-30,48830.4,13948.2,46.94,41.01,33.1,75.74
2012-12-31,48830.4,13948.2,46.94,41.01,33.1,75.74
2013-01-01,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-02,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-03,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-04,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-05,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-06,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-07,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-08,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-09,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-10,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-11,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-12,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-13,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-14,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-15,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-16,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-17,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-18,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-19,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-20,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-21,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-22,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-23,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-24,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-25,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-26,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-27,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-28,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-29,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-30,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-01-31,55485.2,14289.4,45.2,40.25,32.84,76.37
2013-02-01,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-02,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-03,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-04,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-05,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-06,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-07,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-08,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-09,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-10,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-11,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-12,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-13,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-14,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-15,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-16,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-17,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-18,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-19,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-20,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-21,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-22,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-23,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-24,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-25,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-26,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-27,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-02-28,55485.2,14377.54,47.9,0.1,32.62,76.37
2013-03-01,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-02,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-03,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-04,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-05,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-06,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-07,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-08,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-09,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-10,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-11,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-12,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-13,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-14,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-15,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-16,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-17,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-18,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-19,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-20,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-21,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-22,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-23,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-24,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-25,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-26,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-27,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-28,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-29,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-30,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-03-31,55485.2,14581.91,47.56,41.96,33.07,76.37
2013-04-01,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-02,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-03,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-04,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-05,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-06,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-07,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-08,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-09,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-10,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-11,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-12,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-13,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-14,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-15,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-16,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-17,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-18,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-19,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-20,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-21,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-22,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-23,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-24,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-25,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-26,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-27,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-28,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-29,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-04-30,55485.2,14739.33,47.09,41.3,32.61,76.37
2013-05-01,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-02,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-03,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-04,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-05,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-06,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-07,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-08,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-09,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-10,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-11,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-12,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-13,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-14,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-15,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-16,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-17,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-18,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-19,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-20,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-21,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-22,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-23,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-24,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-25,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-26,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-27,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-28,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-29,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-30,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-05-31,55485.2,14983.92,47.35,40.77,2.31,76.37
2013-06-01,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-02,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-03,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-04,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-05,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-06,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-07,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-08,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-09,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-10,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-11,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-12,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-13,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-14,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-15,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-16,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-17,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-18,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-19,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-20,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-21,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-22,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-23,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-24,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-25,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-26,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-27,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-28,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-29,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-06-30,55485.2,15130.84,46.56,41.09,32.23,76.37
2013-07-01,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-02,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-03,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-04,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-05,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-06,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-07,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-08,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-09,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-10,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-11,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-12,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-13,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-14,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-15,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-16,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-17,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-18,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-19,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-20,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-21,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-22,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-23,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-24,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-25,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-26,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-27,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-28,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-29,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-30,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-07-31,55485.2,15163.82,48.08,41.42,32.55,76.37
2013-08-01,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-02,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-03,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-04,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-05,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-06,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-07,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-08,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-09,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-10,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-11,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-12,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-13,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-14,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-15,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-16,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-17,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-18,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-19,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-20,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-21,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-22,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-23,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-24,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-25,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-26,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-27,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-28,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-29,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-30,55485.2,15241.93,48.22,42.33,33.15,76.37
2013-08-31,55485.2,15241.93,48.22,42.33,33.15,76.37
